review_text,rating,author,date,nama desa wisata,provinsi
"È un centro culturale Dayako.
Ogni domenica alle 14 si svolgono le tradizionali danze tribali con ballerine/i in costume.
Do 5 stelle perché, nonostante ci siano le bancarelle dei souvenirs e i turisti vengano invogliati a vestirsi da Dayaki, questa manifestazione consente di mantenere vive le orgogliose tradizioni locali",5,Karl One,2025-08-31T13:58:18.172Z,Desa Wisata Pampang,Kalimantan Timur
"Salah satu destinasi wisata budaya khususnya suku Dayak Kenyah, dengan jadwal pertunjukan di hari Minggu jam 14.00 WITA. Untuk HTM sebesar 40 ribu per orang, kendaraan tidak dihitung. Di halaman laminnya, ada beberapa lapak untuk suvenir dan persewaan baju adat Dayak untuk pengunjung. Ada juga yang jual hasil bumi, dan bisa juga beli tiket untuk foto bersama para penari dan tetuanya.
Ada 10 tarian yang ditampilkan, mulai dari tarian pembuka, tarian selamat datang, tarian perjuangan, tarian persatuan, dsb. Ada beberapa tarian yang interaktif dan melibatkan pengunjung juga.
Overall, sangat rekomen untuk dikunjungi paling tidak sekali seumur hidup.",5,Gega,2025-08-18T14:33:25.629Z,Desa Wisata Pampang,Kalimantan Timur
"Tempat terbaik untuk melihat tari - tarian suku dayak kenyah di samarinda, langsung di kampungnya. Tarian setiap hari minggu jam 2 siang. Kalo ada warga pampang yang meninggal dunia, tarian di tiadakan. HTM 40.000 per org. Banyak penyewaan baju dayak. Untuk yang mau foto - foto sebelum - sesudah tarian, bisa beli tiket di panitia yang ada di Lamin",4,innal rahman,2025-08-12T04:40:26.322Z,Desa Wisata Pampang,Kalimantan Timur
Belum di kelola secara maximal ..kurang bersih..jln kecil. Tempat kuliner kurang layak.,2,Merla Najamudin,2025-08-09T14:12:54.068Z,Desa Wisata Pampang,Kalimantan Timur
Asyik,5,Akes Ginting,2025-08-08T05:11:55.282Z,Desa Wisata Pampang,Kalimantan Timur
Kalau datang hari minggu ada pertunjukan tari yg dimulai jam 2 siang. Sebelum nunggu pertunjukan bisa sewa baju adat dan belanja dulu. Harga sewa 50k per orang.,5,Laila,2025-08-07T07:21:50.371Z,Desa Wisata Pampang,Kalimantan Timur
Beautifull village,5,Boneo Dennis tour guide,2025-07-30T10:50:18.231Z,Desa Wisata Pampang,Kalimantan Timur
👍,3,Natalius Luhat,2025-07-29T07:47:41.351Z,Desa Wisata Pampang,Kalimantan Timur
"Rumah adat panggung besar utk atraksi tarian adat tiap hari minggu jam 2 siang....kiri kakan nya counter counter souvenir khas Dayak, Kalimantan....Untuk desa nya sendiri ini rumah rumah penduduk ya ndak ada beda dengan desa desa di Jawa...udah ndak ada rumah adat nya...",5,Nindyatama _07,2025-07-20T04:34:02.224Z,Desa Wisata Pampang,Kalimantan Timur
Belum pernah kesana. Jadi belum tau bagaimana wisata budaya disana.,4,Elmayanti,2025-07-20T01:53:13.395Z,Desa Wisata Pampang,Kalimantan Timur
"Lokasinya jauh, tempatnya ok jg buat foto sambil sewa baju adat Dayak, parkiran luas, tempat cinderamata lumayan lah..",4,Heru Tjaraka,2025-07-18T23:05:32.273Z,Desa Wisata Pampang,Kalimantan Timur
Harga terlalu mahal,3,Muhammad Nasrulloh,2025-07-18T07:07:24.941Z,Desa Wisata Pampang,Kalimantan Timur
"พระราชวังสุลต่านกูไต การ์ตาเนการา (Kedaton Koetai Kartanegara)
ตั้งอยู่ที่เมืองเต็งการอง (Tenggarong) จังหวัดกาลิมันตันตะวันออก เป็นพระราชวังของ ‘สุลต่านแห่งกูไต’ ซึ่งเคยปกครองอาณาจักรกูไต การ์ตาเนการา (Kutai Kartanegara Ing Martadipura) อาคารหลังนี้สร้างขึ้นในปี พ.ศ. ๒๔๗๙ แทนที่พระราชวังไม้โบราณ
หลังยุคสุลต่านสิ้นสุดลง อาคารนี้ถูกเปลี่ยนเป็นส่วนหนึ่งของ ‘พิพิธภัณฑ์มูลาวาร์มัน (Museum Mulawarman)’ จัดแสดงวัตถุโบราณและเครื่องราชูปโภคของราชวงศ์กูไต รวมถึงเป็นศูนย์กลางวัฒนธรรมสำคัญของกาลิมันตันตะวันออก
อาณาจักรกูไตถือเป็นหนึ่งในอาณาจักรที่เก่าแก่ที่สุดของอินโดนีเซีย มีประวัติสืบย้อนถึงสมัยฮินดูในพุทธศตวรรษที่ ๙ (กูไตมาร์ตาดิปุระ) ก่อนจะเปลี่ยนมาสู่ยุคอาณาจักรสุลต่านในภายหลัง พระราชวังแห่งนี้จึงเป็นสัญลักษณ์ของความรุ่งเรืองของราชสำนักกูไตในอดีต",5,sarthit medhasith Suksumret,2025-07-17T23:08:09.945Z,Desa Wisata Pampang,Kalimantan Timur
Terimakasih sudah disambut dg senyum keramahan yg luar niasa.. helpful..dan personal touche nya woow..as a family,5,Agen Kurma Bu Kodrat,2025-07-17T13:06:46.089Z,Desa Wisata Pampang,Kalimantan Timur
"Bagus sekali pemandangannya,
Tiap sore ada acara pertunjukkan tari dll
Ada penjual souvenir khas daerah.",5,Muntari,2025-07-16T00:31:49.927Z,Desa Wisata Pampang,Kalimantan Timur
Ke sini pas ada acara pesta budaya dayak kenyah...seruu...tari tariannya bagus...,5,Dony Arcapada,2025-07-08T11:59:02.893Z,Desa Wisata Pampang,Kalimantan Timur
naisu pernah kesini dulu,5,Muhammad Bimo Winarno,2025-07-07T19:16:29.971Z,Desa Wisata Pampang,Kalimantan Timur
Keren..,5,Adrijanus Warsito,2025-07-06T07:10:33.348Z,Desa Wisata Pampang,Kalimantan Timur
"Ramenya hari minggu doang, selain itu sepi",4,Didi Suciati,2025-07-05T03:45:24.660Z,Desa Wisata Pampang,Kalimantan Timur
mengenal adat dayak lebh dekat,5,Zaza Koko,2025-07-04T07:50:53.350Z,Desa Wisata Pampang,Kalimantan Timur
"Trip to nature borneo
Video Reels Instagram : @Vcamp_Borneo

Tradisi dan budaya harus tetap di lestarikan.
Desa Budaya Pampang. Lamin pemung Tawai, Dayak Kenyah

#triptonature #healing #naturevibes #pampang #dayakenyah #dayak #dayakkalimantan #kalimantantimur #wisatakalimantantimur #explorekalimantantimur #pesonakalimantantimur #videography #photog",5,Vcamp Family,2025-07-04T04:26:22.501Z,Desa Wisata Pampang,Kalimantan Timur
Interesting:),5,art what,2025-06-30T07:25:16.834Z,Desa Wisata Pampang,Kalimantan Timur
👍👍👍,5,Rini A,2025-06-29T08:39:13.907Z,Desa Wisata Pampang,Kalimantan Timur
"Traditional performance every Sunday afternoon.

You better come on time.",5,kelas yuni,2025-06-27T08:25:05.745Z,Desa Wisata Pampang,Kalimantan Timur
Bini²nya lawa²,5,Arrezqun,2025-06-20T05:30:38.816Z,Desa Wisata Pampang,Kalimantan Timur
Indigenous culture Dayak here,5,Elkanita Kriswanti,2025-06-14T06:37:39.464Z,Desa Wisata Pampang,Kalimantan Timur
Bagus dan berbudaya tinggi. Kami dr kota Bengkulu terkesan dgn tari2an gemulai dr wanita2 cantik suku Dayak.,5,Ewin Dahlan R,2025-06-11T22:47:22.436Z,Desa Wisata Pampang,Kalimantan Timur
Sangat menyenagkan,5,andi andrianto,2025-06-07T09:25:31.280Z,Desa Wisata Pampang,Kalimantan Timur
"Gak afdol rasanya kalau ke Samarinda gak mampir ke Desa Budaya Pampang. Disini kita bisa menyaksikan kesenian adat suku Dayak, lebih tepatnya Dayak Kenyah kalau gak salah. Untuk tiket masuk lokasi lamin 10k/orang, tapi kalau mau nonton pertunjukan tari 40k/orang. Harga tersebut sudah termasuk parkir kendaraan. Disini ada tenant yang menjual souvenir manik-manik khas suku dayak, ada juga tas anyaman, ukiran, ganci, dsb. Kita juga bisa sewa baju adat suku Dayak disini hanya untuk foto-foto atau sekedar kita pakai pada saat nonton pertunjukan tari. Tarif sewa baju adat Suku Dayak yang biasa 50k sedangkan yang komplit 100k. Kalau mau foto dengan sesepuh desa Pampang kita dikenakan tarif 25k/5 x jepret dengan kamera pribadi. Foto dengan penari 25k/orang. Semua tarifnya jelas ya guys jadi tidak ada istilah pemalakan. Supaya lebih jelas mengenai tarif bisa langsung ditanyakan kepada admin yang bertugas cek tiket di lamin. Selain menonton pertunjukan tari, kita juga bisa ikut berpartisipasi dalam tarian mereka, seru sih menurut saya. Pengunjungnya juga tidak hanya dari Kaltim saja, tapi dari daerah lain seluruh Indonesia, bahkan ada juga yang dari luar negeri👍. Pertunjukan tari biasanya digelar setiap weekend atau hari Minggu jam 2 siang sampai selesai. Menurut info tidak hanya Pampang saja yang sering menampilkan kesenian tari seperti ini, desa wisata Sungai Bawang ada juga, lokasinya melewati bandara APT Pranoto, atau lewat pampang juga bisa. Next saya akan coba review kesana.",5,DeCiRe,2025-06-02T03:48:11.231Z,Desa Wisata Pampang,Kalimantan Timur
Wisata budaya sangat menarik utk lebih mengenal keberagaman budaya bangsa..,5,Budi Ono,2025-05-28T13:21:09.414Z,Desa Wisata Pampang,Kalimantan Timur
Seru,5,Maria Susanti,2025-05-23T06:54:48.185Z,Desa Wisata Pampang,Kalimantan Timur
👍,5,Fatima Azzahra,2025-05-19T23:30:51.144Z,Desa Wisata Pampang,Kalimantan Timur
Mencintai budaya Indonesia,5,Alkhorni Purboyo,2025-05-18T02:54:18.351Z,Desa Wisata Pampang,Kalimantan Timur
God,5,bimo setyanto,2025-05-15T02:09:28.902Z,Desa Wisata Pampang,Kalimantan Timur
Kereen,5,Hendro Dwi Atmoko,2025-05-07T12:39:53.980Z,Desa Wisata Pampang,Kalimantan Timur
Sangat indah mengenal budaya dan tarian dayak pampang,5,Budiman Mujaya,2025-05-06T08:26:18.559Z,Desa Wisata Pampang,Kalimantan Timur
Tempat favorit gw,5,Brian evangelian kutjame,2025-05-03T11:25:14.531Z,Desa Wisata Pampang,Kalimantan Timur
Temanku cengar cengir liat cewek disana cantik cantik,5,Endermen,2025-05-01T23:47:29.415Z,Desa Wisata Pampang,Kalimantan Timur
