review_text,rating,author,date,nama desa wisata,provinsi
Bagus,2,M B,2022-04-04T17:07:17.608Z,Kunjir,Lampung
Lumayan,3,Irgie Firmansyah,2022-03-24T08:01:58.786Z,Kunjir,Lampung
Seru,5,Nano Sularno,2022-03-17T03:58:04.748Z,Kunjir,Lampung
Ok,5,M O,2022-03-13T16:08:06.090Z,Kunjir,Lampung
"Indah sekali, pemandangan yg alami",5,Selvi Gustiana,2022-03-01T14:27:41.267Z,Kunjir,Lampung
Mntap bersih,4,Alponsin Alponsin,2022-02-28T07:12:02.723Z,Kunjir,Lampung
Indah,5,Titi Rohani,2022-02-03T15:29:38.629Z,Kunjir,Lampung
Asik,5,Erli Fauzi,2022-01-31T13:47:10.564Z,Kunjir,Lampung
Lumayan untuk menghilangkan penat,5,Lukman Rosadi,2022-01-25T09:11:55.475Z,Kunjir,Lampung
Mantap,2,Wahid edi Sugiri,2022-01-22T08:51:42.535Z,Kunjir,Lampung
"Desa wisata yang bersebelahan langsung dengan jalan pesisir kali anda
Akses yg sangat mudah di tempuh.",4,Lucky A putra,2022-01-17T14:06:08.631Z,Kunjir,Lampung
Tempatnya sejuk dan nyaman apalagi udaranya sangat segar,5,Asnadi Nadila,2022-01-11T14:49:12.076Z,Kunjir,Lampung
Cukup nyaman dgn pantai yg rata dan bersih..,4,ghazy Hartawan,2022-01-04T00:52:50.496Z,Kunjir,Lampung
Pemandandgan  air laut.. tempat santai.. pingir jlanan..,4,Slamet Mulyono,2021-12-19T07:54:28.738Z,Kunjir,Lampung
"Kurang lebar badan jalan dan akses transfortasi menuju desa kunjir
Hrs ada perhatian khusus buat pemerintah kabupaten nya.",4,Soekardi Kardi,2021-11-29T21:42:34.685Z,Kunjir,Lampung
"Bisa makan bakso atau mie ayam di pinggir pantai, kalau hari munggu biasanya di minta uang parkir",3,Nanang Setya Jatiarso,2021-11-23T06:35:56.291Z,Kunjir,Lampung
Mantap,4,Joni Jhon,2021-11-21T14:17:53.485Z,Kunjir,Lampung
"Pantai indah dan asri, pantai masih bersih dengan deburan ombak yang lumayan besar, suasananya nyaman sekali",4,Rezi Gushanafiah,2021-11-18T22:09:34.360Z,Kunjir,Lampung
Bagus,5,oki seco,2021-10-29T04:24:57.899Z,Kunjir,Lampung
"Kurang bersih, masih banyak sampah berserakan, sawung di masjid juga kotor, seharusx di bersihkan juga oleh karang taruna desa kunjir yg menarik iuran parkir setiap pengunjung yg datang, jangan cuma narik iuran aja, dan pedagamg pun diharapkan ikut bekerja sama menjaga kebersihan lingkungan sekitar, supaya pengunjung bersedia untuk kembali lagi kesana, sawung sawung yg ada di rapihkan kembali , supaya terlihat lebih indah lagi, semakin bagus tempat semakin banyak yg berkunjung kesana, terima kasih",3,RICHARD HAPIS MASSUPARDAN,2021-10-25T19:22:24.310Z,Kunjir,Lampung
Asik untuk nyore....kl bw anak kecil harus extra hati2...pinggir jalan raya,5,supri Yoto,2021-10-15T13:33:44.504Z,Kunjir,Lampung
Lumayan utk melepas penat,1,Abu Bakar,2021-10-05T07:37:56.735Z,Kunjir,Lampung
Sempat kembali karna hp jatuh😁 dan ketmu oleh pak Aminudin semoga bisa datang lagi,5,Alsilent,2021-10-05T07:14:50.920Z,Kunjir,Lampung
Pemandangannya bagus,4,Lihin Callahan,2021-09-27T07:33:35.805Z,Kunjir,Lampung
Bagus sekali view nya,5,mamat ruhimat,2021-09-22T13:37:19.147Z,Kunjir,Lampung
Salah satu sudut pantai di wilayah pesisir Kalianda Lampung. Pantai ini berada tepat di tepi jalan raya. Jadi tidak perlu beli tiket untuk masuk..,5,nada hilmi,2021-09-15T04:59:49.417Z,Kunjir,Lampung
Lumayan,4,Vari An,2021-09-11T13:37:31.855Z,Kunjir,Lampung
"Pantai nya bagus , dan sekarang banyak tempat pariwisata nya",5,Yusuf Efendy,2021-09-08T10:51:44.211Z,Kunjir,Lampung
"Indah, tp sayang saat berkunjung kesana, laut sedang surut 🤭",4,Sevti Yanie,2021-07-31T13:29:56.744Z,Kunjir,Lampung
Tempat yg Nyaman Untuk Bersantai Bersama Keluarga,5,"irlan rosyadi, S. Pd",2021-06-25T05:42:59.359Z,Kunjir,Lampung
pelabuhan expres,5,Tio Rizal,2021-06-24T04:24:25.010Z,Kunjir,Lampung
Sip gaes,5,Afriadi Sumawan,2021-06-21T07:02:22.979Z,Kunjir,Lampung
"asik buat, b2an sama pasangan, sambil nikmatin pantai",5,Emir wardana,2021-06-16T12:39:15.014Z,Kunjir,Lampung
Indah tempatnya,5,Afif Fahza Nurmalik,2021-06-06T05:18:17.039Z,Kunjir,Lampung
Indah sepanjang pantai dgn deburan ombaknya d g.krakatau dr kejauahn,5,Rodiyah Anwar,2021-06-05T14:44:55.812Z,Kunjir,Lampung
Alami mantap,4,Bambang Irawan,2021-06-04T13:56:51.486Z,Kunjir,Lampung
"Tempat wisata yg cocok buat kalian kalian yg membawa pasangan kalian bke sini tempatnya cocok buat nikmatin sunset sih,, apalagi bareng temen dan keluarga",4,rangga aditya,2021-05-31T01:20:44.569Z,Kunjir,Lampung
Cakep nggk ada lawan,5,Silvia Via,2021-05-30T22:06:53.437Z,Kunjir,Lampung
Indah dan sejuk Bapak Edy junaedy,4,Benget Nainggolan,2021-05-13T10:10:05.397Z,Kunjir,Lampung
Nice view,5,Erwin Pf,2021-04-12T14:19:40.759Z,Kunjir,Lampung
Keren,5,Kireina Official,2021-04-10T15:51:31.653Z,Kunjir,Lampung
"Pas kesana, toko2 banyak yg tutup, tp tetap cari orang supaya bs ke mengkudu dan makan seafood. Akhirnya keturutan .. makan seafood disana memuaskan, 200rb utk 8 orang dan wisata pulau mengkudunya sangat indah",5,Annisa Andri,2021-04-05T11:12:59.312Z,Kunjir,Lampung
"Pemandangan Pantainya Indah, enak di pandang mata.",5,Happy New Yeariandy,2021-04-04T04:26:13.602Z,Kunjir,Lampung
"Pantainya bagus, jalannya juga bagus, vibes nya berasa di Bali karena sepanjang jalan itu pantai.",5,Zurya Nazzalal Zikri,2021-04-03T04:27:57.638Z,Kunjir,Lampung
"Masya Alloh...view nya, semoga lebih baik pengelolaan nya",5,Hidayat Bakas,2021-03-28T02:22:49.696Z,Kunjir,Lampung
Destinasi wisata keren,5,Aliful Ma'rifah,2021-03-26T03:35:22.573Z,Kunjir,Lampung
"Menjual pulsa kuota, tiket, asesoris, handphone dan menjual kebutuhan pokok beras, teh kopi, gula, dan perlengkapan rumah tangga lainnya",5,Made Desi Dini Lestari,2021-03-15T03:39:53.930Z,Kunjir,Lampung
Lumayan untuk sekedar bersantai sama keluarga di pinggir pantai. Tersedia gazebo l,3,Soetto Supriyadi (CSP),2021-03-14T06:20:11.385Z,Kunjir,Lampung
Keren,5,CHANDRA YP,2021-03-13T13:46:45.109Z,Kunjir,Lampung
Keren banget,5,zaenal abidin,2021-02-24T06:36:07.411Z,Kunjir,Lampung
Matap boro.pantaeinya,4,Sariyuon Sariyuon,2021-02-19T04:37:40.171Z,Kunjir,Lampung
"Pantainya gak ramai. Kalau siang panas, bawa topi atau payung. Kalau laper ada warung bakso enak deket musholla.",5,Ayu,2021-02-18T05:46:26.297Z,Kunjir,Lampung
"Desa wisata yang mulai berkembang dan merangkak maju, ayo kunjungi dan berikan kontribusi dan solusi untuk lebih maju",4,Pandu SEDYA MADA PUTERA,2021-02-12T13:32:05.214Z,Kunjir,Lampung
