review_text,rating,author,date,nama desa wisata,provinsi
"Kereeeeeeeeeeennn 👍
Tapi akses jalan perlu diperhatikan pemerintah.",5,Tian septi,2026-01-12T05:45:39.744Z,Danau Paisu,Sulawesi Tengah
"di Luwuk Banggai ada danau dengan air sebening kaca dan warna yang menenangkan hati.
Danau Paisu Pok adalah bukti nyata bahwa Allah Maha Indah dalam setiap ciptaan-Nya.
Bukan editan, bukan kolam buatan—ini murni keajaiban alam.
Sekali melihat, hati ingin kembali.
MasyaAllah, Luwuk Banggai memang punya cara sendiri untuk membuat siapa pun jatuh cinta.",5,hari dwi santoso,2026-01-05T08:08:43.041Z,Danau Paisu,Sulawesi Tengah
Danaunya sangat indah dan jernih,5,nanda Hp,2026-01-02T17:42:13.473Z,Danau Paisu,Sulawesi Tengah
Неземная красота!,5,Arman Artenian,2025-12-28T00:27:55.346Z,Danau Paisu,Sulawesi Tengah
"Tempatnya bagus, danau dengan air yg bening, lantai dasar berupa terumbu karang terlihat jelas.",5,I Wayan Warmada,2025-12-25T08:02:21.485Z,Danau Paisu,Sulawesi Tengah
Minimal sekali seumur hidup harus kesini sih,5,Yita Lamanto,2025-12-24T09:28:54.896Z,Danau Paisu,Sulawesi Tengah
"Beautiful lake. So surreal and as good as what you see on Instagram. Everyone was so lovely and there are options to hire the canoes. We hired the yellow for 50k. They also had the options to hire scuba gear and paddle boards.

We also asked one of the boys to help us with some drone footage and if you don’t have a drone we highly recommend!!! 500k for some amazing footage for life, we were in awe. They obviously know the best angles 🤩",5,Jewel Gunn,2025-12-22T22:47:31.574Z,Danau Paisu,Sulawesi Tengah
"Definisi healing yang sesungguhnya..
Tdk rugi biar mo dari jauh jauh klo mau ksini",5,Taufiq Hizbullah,2025-12-17T21:38:35.368Z,Danau Paisu,Sulawesi Tengah
"Heaven on earth.
Crystal clear lake surrounded by coconut trees — even at 15m depth you can still see the bottom. Perfect for snorkeling, paddle board, and canoeing. They also have an excellent local drone pilot.

Fly to Luwuk Airport, then take a 2-hour ferry — possible as a one-day trip and absolutely worth it.",5,Eko Raharjo,2025-12-15T15:32:27.727Z,Danau Paisu,Sulawesi Tengah
"Lumayan,,, buat santai. Alangkah baiknya perlu banyak ditingkatkan lagi dan ini perlu dukungan dari pemerintah setempat dan daerah biar lebih berdaya guna dan banyak membantu penduduk setenpat.",4,A.Z Grup,2025-12-15T10:25:48.239Z,Danau Paisu,Sulawesi Tengah
"Mengesankan, dan luar biasa indahnya",5,abdul rohman,2025-12-13T07:30:27.349Z,Danau Paisu,Sulawesi Tengah
Sangat indah,5,Harian Banggai Raya,2025-12-10T23:13:34.871Z,Danau Paisu,Sulawesi Tengah
"They have rental services for
Yellow canoe (Instagram post option),
Transparent (100K)
Blue canoe (cheapest one)
Snorkeling gear.
Drone services.
Fresh coconut by request.

A pristine gem, just too bad that local guides smoke everywhere. So while you are swimming not far from the deck you are breathing with the cigarette pollution.

And sometimes the local tourist play loud music on their portable speaker.

Other than that, this place is indeed a piece of heaven.",5,dyani gobel,2025-12-05T21:32:00.189Z,Danau Paisu,Sulawesi Tengah
Pulau dan Danau yang indah... MasyaAlloh,5,Ian Firdaus,2025-12-03T04:40:38.878Z,Danau Paisu,Sulawesi Tengah
bening,5,Nur Hartoyo,2025-12-02T11:01:38.114Z,Danau Paisu,Sulawesi Tengah
Tmpt paling rekomendasi,5,Dedek Sandra,2025-12-01T04:09:11.254Z,Danau Paisu,Sulawesi Tengah
Keindahan Nusantara berada di sini.,5,cecilia kusuma,2025-11-30T08:43:40.634Z,Danau Paisu,Sulawesi Tengah
"Tempat yg indah sesudah Finlandia lopland
☕☔🥀🦋🍁",5,King Cobra,2025-11-26T13:19:12.045Z,Danau Paisu,Sulawesi Tengah
BEST PLACE EVER!!!!,5,Alizée ANÉ,2025-11-20T01:53:07.552Z,Danau Paisu,Sulawesi Tengah
Bagus,5,Keluarga Santri,2025-11-17T12:34:04.943Z,Danau Paisu,Sulawesi Tengah
Menikmati dua keindahan dalam satu kejadian 🖤,5,AHMAD MUJAHIDIN,2025-11-13T21:28:51.164Z,Danau Paisu,Sulawesi Tengah
Tempatnya alami dan tiket masuk terjangkau,5,Aditya Nugroho,2025-11-11T23:09:38.211Z,Danau Paisu,Sulawesi Tengah
"Danau Paisupok. Ini mah serpihan surga yang jatuh ke bumi MasyaAllah 🥺💓, ternyata Danau Paisupok real bener-bener se cantik dan se jernih itu sesuai dengan video dan foto yang aku lihat di instagram 😩💓. ga sia-sia menempuh perjalanannya jauh memakai 3 moda transportasi dan mabuk dimobil karena jalanannya yang berkelok-kelok terbayar lunass dengan view secantik ini💓💓. semoga bisa kesini lagi nantiii",5,Astika Mutmainnah,2025-11-09T16:22:35.046Z,Danau Paisu,Sulawesi Tengah
Danau yang sangat indah sebening kaca 🤩,5,Golden Bolden Topulu,2025-11-04T12:34:04.796Z,Danau Paisu,Sulawesi Tengah
BAGUSSS BANGETT,5,sera kesya,2025-11-03T04:07:55.113Z,Danau Paisu,Sulawesi Tengah
"Sangat indah, airnya jernih dan tenang",5,Rosa Dwi Wahyuni,2025-10-28T14:27:24.576Z,Danau Paisu,Sulawesi Tengah
