review_text,rating,author,date,nama desa wisata,provinsi
"Merasakan keindahan alam yang memikat dan mengagumkan, saya berada di Mamuju City, Kabupaten Mamuju, Sulawesi Barat. Kota ini menghadirkan pesona alam yang memanjakan mata dan jiwa.

Kawasan wisata baru dengan konsep kekinian yang sedang hits di Mamuju City menawarkan pengalaman yang tak terlupakan. Saya terpesona dengan keindahan panorama laut biru yang memikat, terutama saat matahari bersinar terang di siang hari. Tak hanya itu, pemandangan menakjubkan Pulau Karampuang yang menjadi salah satu simbol keindahan Kabupaten Mamuju terlihat begitu jelas dari tempat ini, memberikan momen yang memukau.",5,Alfian Rizqi Asfihani,2023-12-04T02:45:18.429Z,Mamuju City,Sulawesi Barat
Tenpat kerja sat in,5,Yusril Mamuju,2023-10-27T02:53:14.031Z,Mamuju City,Sulawesi Barat
it is the right place for watching sunset at peak of hills 👍,5,Ambar Asmoro,2023-09-22T07:15:06.500Z,Mamuju City,Sulawesi Barat
"Tempat yang bagus untuk menikmati kota Mamuju dari atas bukit. Kalau siang panas, saat malam agak kurang pencahayaan di jalan.",4,faustin,2023-09-15T03:28:05.806Z,Mamuju City,Sulawesi Barat
Suka sama tempat ini,4,Alif Nur pratama,2023-07-31T03:29:59.127Z,Mamuju City,Sulawesi Barat
"Mamuju city / kelapa tujuh sebagai tempat wisata bersama keluarga.
Tapi harus berhati-hati saat berkendara, mobil atau motor karena  jalanan yang mendaki (pegunungan).

Pemandan kelapa tujuh sangat indah, kita dapat melihat kota mamuju dan lautan yang luas dan tersedia gazebo untuk bersantai.

City of Mamuju / Kelapa Tujuh as a tourist spot with family. But you have to be careful when driving, car or motorbike because the roads are climbing (mountains).

The view of the coconut seven is very beautiful, we can see the city of Mamuju and the vast ocean and there is a gazebo to relax.",5,Veni Padang,2023-07-26T00:19:15.655Z,Mamuju City,Sulawesi Barat
"Pemandangan yg sangat indah, sungguh luar biasa👍😍🤩",5,"Kadhy kunci kunci immobilizer,plat dan stempel",2023-07-16T07:53:04.838Z,Mamuju City,Sulawesi Barat
"Lokasi mudah dijangkau,..menu makanan tersediah",3,Lukman Akib,2023-03-30T10:36:27.087Z,Mamuju City,Sulawesi Barat
"Kurang terawat, dinas pariwisata harus punya terobosan agar lebih menarik",2,Budi Addito,2023-03-16T10:58:45.081Z,Mamuju City,Sulawesi Barat
Melihat kota Mamuju bagai Lukisan yang indah,5,Muhammad Nur,2023-02-21T13:03:50.851Z,Mamuju City,Sulawesi Barat
"Tdk terlalu terurus. Cafe sekitar tdk ada, cuman warung kelontong",3,Adi Summit,2023-02-18T06:30:54.291Z,Mamuju City,Sulawesi Barat
Good city,5,Mufizul Islam,2023-01-23T04:06:06.157Z,Mamuju City,Sulawesi Barat
Pemandangannta indah,4,Nurhidayah,2023-01-14T06:18:03.686Z,Mamuju City,Sulawesi Barat
Kereeen,5,Andi Baratayudha,2022-12-21T15:38:45.536Z,Mamuju City,Sulawesi Barat
"Penerangan kurang, hotspot Selfi kurang.",3,Tetani MT,2022-10-11T05:16:47.751Z,Mamuju City,Sulawesi Barat
Sangat baik untuk menikmati pemandangan kota mamuju dari ketinggian,5,Home Gadai,2022-09-23T10:16:28.806Z,Mamuju City,Sulawesi Barat
Ngga ada atraksi lain yang menarik disini,2,Addin Nur,2022-09-18T07:05:11.560Z,Mamuju City,Sulawesi Barat
Tempat yang sangat cocok untuk dikunjungi. Teluk Mamuju terlihat jelas dari atas.,5,Zainun N,2022-08-13T20:31:16.543Z,Mamuju City,Sulawesi Barat
Tempat ajak teman lihat pemandangan,5,DJ 23,2022-08-09T08:13:53.203Z,Mamuju City,Sulawesi Barat
"Nice view of Mamuju City, lokasi tidak jauh. Mantaap kembangkan laah",5,Aitok Rajai,2022-07-30T08:44:41.929Z,Mamuju City,Sulawesi Barat
Bagus cuman JalanNya terjal jg perlu Kendaraan yg bagus untuk kesana,5,Abd Rahman.m,2022-06-27T15:06:26.618Z,Mamuju City,Sulawesi Barat
"Untuk akses jalan terlalu ekstrim untuk pemula yang baru tahu cara mengemudi tetapi untu yang pro mobil tua seperti mobilku bisa naik kelokasi... Ada beberapa gazebo yang telah disediakan dan juga warung yang sedang jualan disekitar lokasi ini... Pemandangan yang disediakan juga luar biasa, dari sini kita bisa menikmati kota mamuju dan pulau karampuang yang memukau... Nampaknya kurang rasanya berkunjung kemamuju tanpa mengunjungi tempat ini...",4,Nugie Mildwiky,2022-06-22T15:09:54.297Z,Mamuju City,Sulawesi Barat
Gus view,5,Thomi S L,2022-06-07T15:49:30.975Z,Mamuju City,Sulawesi Barat
"2 Juni 2022
.
hari ke sebelas setelah keberangkatan dari kota jambi, akhirnya bisa singgah di mamuju.
tempat menaeik utk melepas lelah karena perjalanan jauh.
tempat disini cukup menarik namun sayang sekali sangat sedikit tempat sampah sehingga membuat banyak pengunjung yg membuang sampah sembarangan.
Jalur ke tempat ini juga cukup terjal & ekstrim.
semoga pihak pariwisata & pemkot mamuju harus memperhatikan hal ini agar menyediakan tempat sampah yang banyak.
Doakan saya yang akan melakukan ""tour de celebes"" agar mampu menyelesaikan misi saya dan dapat pulang ke kota jambi dengan selamat bersama Binter Merzy kesayangan saya.",4,Leo smjtk,2022-06-03T16:57:46.866Z,Mamuju City,Sulawesi Barat
"pemandangan bagus, sayang kurang terawat dan aksesnya kurang bagus",4,udhie mars,2022-05-22T03:11:05.775Z,Mamuju City,Sulawesi Barat
"Salah satu icon di Kota Mamuju, sangat cocok bagi yang mau trakking ke atas icon tersebut, tapi sayangnya keadaannya kurang terawat, banyak sekali tumbuhan liar, dan coretan coretan di iconnya, untuk viewnya lumayan bagus.",4,Alpian Darmawan,2022-04-11T05:30:09.938Z,Mamuju City,Sulawesi Barat
View kota Mamuju sangat indah dr sini,4,Akhrianto,2022-04-08T00:50:12.702Z,Mamuju City,Sulawesi Barat
Mamuju indah...,4,FH19 Project,2022-03-28T23:46:29.113Z,Mamuju City,Sulawesi Barat
"It´s a cool place and I will for sure be back, all is sweet and nice.",5,Pal Coffee lover!,2022-03-27T11:31:08.572Z,Mamuju City,Sulawesi Barat
Menikmati pemandangan malam kota mamuju dari atas. Sangat keren,5,Q,2022-03-11T08:57:20.827Z,Mamuju City,Sulawesi Barat
"Tempat terbaik untuk keluarga berakhir pekan, disini viewnya sangat bagus kearah kota Mamuju. Ada fasilitas hiburan dan makan juga.",3,Arman Husain,2022-03-09T10:56:18.839Z,Mamuju City,Sulawesi Barat
Keren sih.,5,Iyun Na,2022-03-01T16:38:42.500Z,Mamuju City,Sulawesi Barat
Indah di mlm hari,5,Agus Kuntara,2022-02-22T00:59:50.517Z,Mamuju City,Sulawesi Barat
Good,1,Nur Hikmah,2022-02-21T14:16:35.494Z,Mamuju City,Sulawesi Barat
Pemandangan di kelapa tuju bagus tapi masih perlu di kembangkan lagi untuk jadi tujuan wisata,2,Ully Akkan,2022-01-29T11:42:57.249Z,Mamuju City,Sulawesi Barat
Kapan lagi kesini,5,I gede Widiantara,2022-01-28T11:36:47.760Z,Mamuju City,Sulawesi Barat
Spot melihat kota Mamuju yg bagus,5,Satwan 02,2022-01-23T09:20:01.719Z,Mamuju City,Sulawesi Barat
No komen.....,5,Agustiawan Agus,2022-01-21T15:55:49.722Z,Mamuju City,Sulawesi Barat
👍👍👍👍,1,Agus Mujiyono,2022-01-19T14:07:08.858Z,Mamuju City,Sulawesi Barat
Banyak orang jual duren enak,5,Pratomo Setyadi,2022-01-19T11:05:50.648Z,Mamuju City,Sulawesi Barat
Mantap,5,handayani radi,2022-01-08T02:14:42.439Z,Mamuju City,Sulawesi Barat
"Dipuncak kelapa tuju,  kita bisa berfoto dengan back ground simbol kota mamuju(mamuju city)  atau pulau karampuang atau pegunungan di sekitar.",5,ali faizin,2022-01-06T10:56:55.030Z,Mamuju City,Sulawesi Barat
"Nice place to see the entire world of Mamuju! Try it twice, day and night 😊👌",5,Hartanto Sanjaya (httsan),2021-11-30T11:37:29.102Z,Mamuju City,Sulawesi Barat
