review_text,rating,author,date,nama desa wisata,provinsi
"Tempat yang bagus dan menarik sebenarnya. Sayang pemerintah setempat tidak memberi perhatian. Kami bertemu guide yang awalnya minta 50.000 rupiah untuk memandu, tapi pada akhirnya minta 150.000 dengan alasan memandu di tiga tempat (pertunjukan tari sigale2, makam raja Sidabutar dan museum ). Di tempat menari kami harus membayar 100.000 untuk 1 group. Belum lagi tiap masuk museum dan makam diminta untuk memberi sumbangan, 5000 per ulos/saweran. Jadi total untuk 8 orang yg masuk kami membayar 350.000.
Akan lebih baik jika pemerintah setempat menertibkan tiket masuk, dijadikan pendapatan pemerintah daerah. Kalau ini tidak jelas,  uang masuk perorangan pribadi. Banyak scam !!",2,Susan Joesri,2023-10-06T05:13:44.792Z,Tomok,Sumatera Utara
Bagus,5,Rizi Abdi,2023-09-17T14:41:25.270Z,Tomok,Sumatera Utara
Menyenangkan..,5,victorfsr_,2023-08-09T05:15:16.647Z,Tomok,Sumatera Utara
Correct me if im wrong but when i was here people just took pic behind the house with bataknese traditional clothes and nothing else.,4,Bryan R,2023-03-26T11:09:03.839Z,Tomok,Sumatera Utara
All about kaum batak,4,Neami Nazilla,2023-03-18T13:02:45.216Z,Tomok,Sumatera Utara
"Desa Wisata Tomok Parsaoran memiliki objek wisata budaya seperti museum batak, batu kursi, patung Sigale-gale, area Makam Raja Sidabutar, bangunan Sopo (bangunan khas batak) dan lain-lain. Selain itu, keindahan alamnya yang dapat dinikmati karena beradat di sekitar Danau Toba",5,Alief Athoillah,2023-02-17T01:46:44.300Z,Tomok,Sumatera Utara
"Nice spot to visit but lack of tourism information.
Unfortunately, it's more like neglected by local govt and folks.",5,Grace Kelly Hosea,2022-09-16T08:35:03.979Z,Tomok,Sumatera Utara
Mantap,5,Henry Panjaitan,2022-05-12T07:26:51.446Z,Tomok,Sumatera Utara
Pandai nego pasti asik belanja disini,4,VayneZ Chen,2022-05-03T04:12:48.200Z,Tomok,Sumatera Utara
Baik,5,Boy Sidabutar,2021-08-20T11:22:14.812Z,Tomok,Sumatera Utara
"it was a new experience for me. My family and I visited the museum and the traditional markets on August 2019. The museum is neat. The markets are selling pieces of Ulos, shirts, souvenirs and cold drink.",5,Winda Eleanora,2021-07-21T20:55:29.490Z,Tomok,Sumatera Utara
