review_text,rating,author,date,nama desa wisata,provinsi
Tempatnya bagus ...danaunya unik seperti hati (love) pemandangannya tidak akan kita temui dimanapun....tapi sayangnya jalan ke tempat danau ini kecil sehingga untuk dua mobil dari arah berlawanan agak sulit....fasilitas di sana kurang lengkap....hanya ada satu tempat untuk berteduh....kalau ke sini lebih baik pagi sampai sore karena kalau kemalaman pulangnya agak sepi jalannya.,4,Decy Oktavia,2019-06-15T06:57:44.401Z,Danau Emtofe,Papua
Pemandangan alam yang keren,3,anggi suherman,2019-05-18T22:46:29.217Z,Danau Emtofe,Papua
"Telaga Cinta berlokasi di Atabar, kecamatan Ebungfau, kabupaten Jayapura, Papua. Destinasi wisata ini terletak cukup jauh dari pusat kota Jayapura, mencapai 36 kilometer dengan waktu tempuh selama lebih dari satu jam perjalanan. Sementara dari kota Sentani waktu yang dibutuhkan hampir dua jam lamanya.

Sesampainya di lokasi, rasa lelah selama berkendara menguap begitu saja. Sahabat akan merasakan kesegaran nan alami. Semangat pun kembali membara. Sejauh mata memandang, perbukitan hijau terbentang luas di hadapan. Sangat menyejukkan mata.

Dari atas bukit, Telaga Cinta tampak begitu indah, dikelilingi perbukitan nan hijau. Warna air yang kebiruan berpadu apik dengan warna di sekitarnya. Konon, di atas bukit inilah spot terbaik untuk swa foto. Bahkan tak jarang orang datang hanya untuk melakukan pengambilan gambar prewedding.",5,Riky Channel,2019-05-05T01:35:12.174Z,Danau Emtofe,Papua
Indah,5,mabi rick,2019-04-27T03:46:24.112Z,Danau Emtofe,Papua
"Indonesia Timur selalu membuatku kagum. Ini danau yang kecil, tapi di tengah padang rumput yang sangat luas. Bersyukur pernah ke sini, dan selalu ingin ke sini lagi. Lokasinya memang jauh dari kota, perlu sewa mobil untuk ke sini. Tapi setelah sampai di sini, semua terbayar dengan keindahannya.",5,Yudi,2019-04-01T06:08:50.275Z,Danau Emtofe,Papua
Tanah yang hina tetapi memiliki keindahan sendiri,5,rafi haikal,2019-03-12T04:24:43.846Z,Danau Emtofe,Papua
Perlu kesabaran dan perjuangan hingga sampai ketempat ini,5,Ahmad R Gusty,2019-02-19T15:17:16.096Z,Danau Emtofe,Papua
"Perjalanan yang jauh dan berliku terbayarkan setelah sampai di spot love lake...hamparan rumput hijau, dikelilingi area perbukitan dan hutan, yg ditengah2nya terdapat danau berbentuk elips, yang kalau difoto pada posisi tertentu terlihat seperti bentuk ""Love"".. Bikin selalu ingin kembali ke sini..",5,Rony Oktarizal,2019-02-10T03:53:41.228Z,Danau Emtofe,Papua
"For me the lake is just usual, but the nature surrounds is AMAZING. definitely should come!!

They asked you 50k idr for one car, no ticket (as usual) dont know what for. The road from the gate til the parking area is muddy and accomodate 2 cars only. When you almost reach the parking area, the road has been cemented.

They have several huts and benches, and a small waroong.",5,feMz sarasVati,2019-01-24T08:20:48.035Z,Danau Emtofe,Papua
Tempat bagus cuman jalan harus di perbaiki karena masih jalan setapak belum aspal.,4,Anime ID,2019-01-22T08:20:29.954Z,Danau Emtofe,Papua
Begitu membantu dan tentunya memuaskan bagi anda yg mau berkunjungbke danau love.... Mampir juga ke chanel youtube gw ... Sahro Sanz,5,Sahro Sanz,2019-01-10T16:22:59.341Z,Danau Emtofe,Papua
"Perjalanan sejam dari Abepura, sepanjang jalan disuguhi hamparan permadani berwarna hijau. Begitu pula dgn lokasi Danau Love. Nice place",5,musa rapang,2019-01-06T10:27:24.412Z,Danau Emtofe,Papua
Semakin mantap,5,Pace Tokas,2019-01-05T08:35:48.328Z,Danau Emtofe,Papua
Baguusss panorama alamnya....👍👍👍,5,Lexa Zhahara,2019-01-01T09:54:55.703Z,Danau Emtofe,Papua
bukit teletubies n danau love sentani papua,5,Marsell tuda,2018-12-12T06:26:38.834Z,Danau Emtofe,Papua
Tempat yang wajib dikunjungi ketika di Papua. Susana syahdu dan romantis sangat lekat di tempat ini. Terdapat pondok-pondok yang mendukung iuntuk berwisata.,5,Fahmi Adimara,2018-12-04T02:41:33.214Z,Danau Emtofe,Papua
Don't miss this place if you visit Jayapura! Very beautiful view. Unfortunately I came here almost night.,5,Nony Nurbasith,2018-12-03T05:30:12.253Z,Danau Emtofe,Papua
Sentani,1,Tapoka 123,2018-11-29T04:42:21.565Z,Danau Emtofe,Papua
"Sekarang mau lihat aja bayar, udah gak jadi tempat umum lagi.",5,Technospeed _1,2018-11-25T07:46:27.250Z,Danau Emtofe,Papua
"Salah satu destinasi pariwisata di Jayapura (must visit) ... breathaking view .... green savana, blue sky, crystal clear lake view .... amazing .... bagusss banget panoramanya absolutely amazing ....untuk pass masuknya 50rb per mobil, kopi dan teh 15rb per cup, toilet 5rb",5,Hidayatun Nisa',2018-11-24T09:11:52.516Z,Danau Emtofe,Papua
Wow...tempat yang sangat menajubkan,5,Agung Priambodo,2018-11-11T15:49:08.722Z,Danau Emtofe,Papua
Tempatnya cocok untuk ngebolang sayang gk ada bakul kopi,3,Heri ferdiansyah,2018-10-14T15:20:09.924Z,Danau Emtofe,Papua
Smoga bisa kesini,5,Rizki Yahya,2018-10-06T10:57:32.847Z,Danau Emtofe,Papua
Tempat Wisata yg belum tertata. Terkesan primitif dan mahal.,3,INDO JOHN,2018-09-27T12:15:46.161Z,Danau Emtofe,Papua
Tdk terlalu menarik,2,Tenius Kum,2018-09-25T11:45:55.939Z,Danau Emtofe,Papua
Very Nice 👍👍👍,5,Mas Piang,2018-08-17T09:36:37.213Z,Danau Emtofe,Papua
It is a beautifull place. Just need to maintain the area well.,5,Fromo20 Ayub,2018-08-11T14:06:48.690Z,Danau Emtofe,Papua
Saya salahsatu penguasa atas danau love.areal tsb milik bersama.,5,ibo seppy,2018-08-10T15:11:01.730Z,Danau Emtofe,Papua
😊😊,5,Ajeng Nero,2018-08-02T12:05:24.153Z,Danau Emtofe,Papua
"Danau yang emejing, meskipun sangat jauhh ditengah savana, tetapi pemandangan alamnya luar biasa indahnya seperti di negri teletubies 😘😘",5,Titin Whae,2018-06-30T07:57:13.503Z,Danau Emtofe,Papua
"Nice Place, beautiful, natural",5,Arian S. Wicaksono,2018-06-19T01:11:35.481Z,Danau Emtofe,Papua
"Danau yang keren, memang jauh dari mana-mana tapi justru itu yang bikin danau ini tambah keren. suasana sepi sangat pas untuk pasangan.",4,Daeng Ipul,2018-06-12T14:05:47.875Z,Danau Emtofe,Papua
"Papua surga  kecil yg  jatu ke bumi.
Ini dari papua barat gunung  botak.ransiki.",5,Derek Herman,2018-05-24T04:05:25.309Z,Danau Emtofe,Papua
Untuk menuju tmpt ini memang melelahkn....namun pemndangnnya tidak mengecewakan.....,5,CUKUP DROID,2018-04-23T02:58:35.255Z,Danau Emtofe,Papua
Cocok Bwt foto Preweed di danau Love. danau Love dekat danau Sentani merupakan salah satu keindahan Alam Indonesia di Jayapura.,5,Maulana,2018-04-18T07:56:08.193Z,Danau Emtofe,Papua
"Karna surga kecil yang jatuh ke bumi
Adalah Papua",5,Nikson Yamhin,2018-03-22T06:13:23.069Z,Danau Emtofe,Papua
Alam yg indah,5,Reza Ramadhan,2018-03-05T13:42:35.371Z,Danau Emtofe,Papua
Very nice place,5,saifullah hs,2018-02-26T14:52:20.080Z,Danau Emtofe,Papua
Telaga berbentuk hati/love...cocok utk honeymoon atau foto2 preweed,5,ezradinaulik ezradinaulik,2018-02-06T02:32:51.633Z,Danau Emtofe,Papua
"Karena danau love sangat indah, pemandangannya yang bagus dan udarax sangat segar.",5,Jamil Leni Jamil asifa,2017-10-19T10:12:50.574Z,Danau Emtofe,Papua
Bersama teman-teman dari Anker Dance School membuat sejarah di tanah Papua dengan menjadi yang pertama membuat Video 360 tari humbelo di Danau Love atau di sebut juga Telaga Enfote Kampung Putali. Perjalanan dari Abepura menuju danau love memakan waktu sekitar satu jam perjalanan,5,Katanya Syukron,2017-10-11T04:38:18.690Z,Danau Emtofe,Papua
Sangat indah dan wajib dikunjungi. Namun sangat disayangkan ketika akan masuk ke objek wisata. Ada beberapa warga lokal secara tidak resmi meminta uang sebesar 50rb kepada kami. Ini menjadi membuat kami malas berkunjung kembali.,4,Edwin Azmiramdhan Sulaiman (Edwin / Lemon),2017-08-28T07:55:41.502Z,Danau Emtofe,Papua
"Beautiful romantic place to hangout.. nice landscapes 360 degree. Good for camping, picnic.",5,Batman SG,2017-08-11T12:00:44.643Z,Danau Emtofe,Papua
Pemandangan nya indah,5,sarif timor,2017-05-04T16:56:19.355Z,Danau Emtofe,Papua
"jalannya jauh, tidak terbayar dengan panorama alamnya",2,Rajendra Lubna,2017-03-26T07:21:32.283Z,Danau Emtofe,Papua
