review_text,rating,author,date,nama desa wisata,provinsi
Gua sebagai orang Betawi kecewa berat dengan harga makanan yg asal nembak... terutama di sebelah timur...udah makanan kaga enak  ternyata yg jual bukan orang Betawi..pantesan asal tembak.. tolong di tindak penjual yg asal nembak bikin pengunjung sepi....,1,leketek moscow,2025-10-12T13:29:31.023Z,Setu Babakan,DKI Jakarta
"Untuk piknik oke ada bebek2an,delman,bisa gelar tiker dibawah pohon rindang. Untuk olah raga oke klo keliling danau kurleb 4km bisa 5000an langkah. Untuk wisata kuliner okee bangett mau cari apa aja ada, bakso,mie ayam, soto betawi, soto mie, kerak telor, gado2, ketoprak, laksa, dll..pedagang grobakan juga banyak yang keliling.Untuk blajar kebudayaan betawi juga oke, ada museum dan panggung pertunjukannya. OKE bgt deh utk ajak keluarga.  Have Fun..",5,tyas pratiwi,2025-10-06T05:00:57.140Z,Setu Babakan,DKI Jakarta
Good,5,Wahyu al marif,2025-09-30T06:39:30.450Z,Setu Babakan,DKI Jakarta
Tempat favorit anak lihat ondel ondel,5,dicky jatnika,2025-09-25T11:04:33.676Z,Setu Babakan,DKI Jakarta
Tempatnya bagus tapi kadang airnya banyak daun² dan kita bisa menikmati setu sambil ngopi atau minum es degan masuk gratis tapi sepeda motor yng masuk atau hanya lewat kena restribusi  dan parkir bayar lagi..tapi ngak mahal juga masih wajar.,4,Edy Ruslyanto,2025-09-21T08:23:21.161Z,Setu Babakan,DKI Jakarta
"Enak tempatnya, cuma sayang danaunya kotor... Saya cuma makan aja sih, tapi ya itu aja danaunya kotor dan sepi... Makan di lesehan juga rasanya gaenak liat danau kotor... Ada larangan memancing jg banyak orang tidak taat aturan malah mancing di danau..",3,Riza Virzha,2025-09-12T09:18:25.187Z,Setu Babakan,DKI Jakarta
Taushiah agama Sabtu pagi 23 Agustus 2025,5,Habib Betawi,2025-09-09T23:47:29.505Z,Setu Babakan,DKI Jakarta
Jalan nya rusak,3,Dincek,2025-09-06T00:17:00.954Z,Setu Babakan,DKI Jakarta
Tempat nya bagus tapi jalanan nya mohon untuk diperbaiki,5,Gio Pp04,2025-08-24T07:50:39.215Z,Setu Babakan,DKI Jakarta
Nyaman & Asri,5,Aqiqah Cerdas,2025-08-13T00:25:35.938Z,Setu Babakan,DKI Jakarta
Bagus banget buat liat sunset 😍❤️,5,Iza Beauty,2025-08-11T07:52:26.933Z,Setu Babakan,DKI Jakarta
