review_text,rating,author,date,nama desa wisata,provinsi
Tempat nya bagus Orang nya ramah Harga dari pisang goreng dan lainnya juga terbilang murah dan saya melihat sunset nya itu sangat indah sekali😊,5,Nathanael Jeren,2024-02-05T09:09:17.433Z,Desa Wisata Budo,Sulawesi Utara
Sangat menyenangkan,5,Rinto Malasai,2024-01-07T12:55:03.708Z,Desa Wisata Budo,Sulawesi Utara
Good place,5,Spydi,2023-12-21T11:43:40.737Z,Desa Wisata Budo,Sulawesi Utara
Namanya budo tapi tidak ada yg budo,4,Carl Jhonson,2023-12-07T09:21:18.463Z,Desa Wisata Budo,Sulawesi Utara
Dermaga pantai yang panjang ada Mangrove nya. Keren lihat sunset,5,Wahyu Gofar Effendi,2023-12-07T00:00:12.060Z,Desa Wisata Budo,Sulawesi Utara
Baik,4,Key Sasela,2023-11-17T06:47:52.186Z,Desa Wisata Budo,Sulawesi Utara
Pemandangan laut yang asik di saat sore hari,5,Alexander Lumewan,2023-11-15T09:20:12.813Z,Desa Wisata Budo,Sulawesi Utara
Tempat yang bagus untuk keluarga tapi harus diawasi kusus anak2,4,CRG-TAC,2023-11-14T08:23:54.320Z,Desa Wisata Budo,Sulawesi Utara
Bagus,2,Awix Angguhe,2023-11-13T02:11:44.051Z,Desa Wisata Budo,Sulawesi Utara
Bagus dan keren,5,Junior Wondal,2023-10-29T12:35:29.190Z,Desa Wisata Budo,Sulawesi Utara
Sukaaaaa,5,YOSEPH P. D SIAGIAN,2023-10-29T10:24:15.176Z,Desa Wisata Budo,Sulawesi Utara
"Tempatnya OK, mudah di dapat n masyarakatnya ramah.",5,Yoseph Siagian,2023-10-24T03:57:45.308Z,Desa Wisata Budo,Sulawesi Utara
Nice,5,Uyab Gojek 28,2023-10-22T07:17:18.250Z,Desa Wisata Budo,Sulawesi Utara
"Kalo malam lampunya warna warni
Sayang fasilitasnya masih kurang. Pilihan makanan terbatas

Htm 10k/ orang

Parkir depan rumah orang",3,isa surya adiwijaya,2023-10-22T04:45:17.983Z,Desa Wisata Budo,Sulawesi Utara
"Selaim Bisa menjadi tempat yang menginspirasi tempat wisata ini untuk pengelolaan juga berkualitas,..",5,Wahyudin hunowu,2023-10-18T05:05:43.144Z,Desa Wisata Budo,Sulawesi Utara
