review_text,rating,author,date,nama desa wisata,provinsi
"Muna Island proved to be the highlight of our trip to Sulawesi Tenggara. One of its main attractions is its numerous lakes, of which Danau Napabale is a prime example. This lake is connected to the sea by a submerged tunnel, so its waters are salty. The limestone outcrops give the waters are turquoise hue. The whole area is very scenic.",4,Raymond Lind,2019-12-31T10:42:12.754Z,Danau Napabale,Sulawesi Tenggara
"Pemandangan indah, air biru bening, berbagai ikan ikan berenang terlihat dari atas, masih banyak hewan hewan lautnya..
Sayangnya, kurang terawat, banyak sampah dari tempat parkir hingga di pinggir danau..",4,Rinaldes Duma,2019-12-28T08:19:27.261Z,Danau Napabale,Sulawesi Tenggara
Tempatx menyenangkan,5,Mhymhy enhal,2019-12-21T07:06:09.286Z,Danau Napabale,Sulawesi Tenggara
"Sangat recommend bgt,",5,arwan rahim,2019-12-07T13:36:38.753Z,Danau Napabale,Sulawesi Tenggara
Keren,5,Ira Kembar,2019-11-19T02:43:20.545Z,Danau Napabale,Sulawesi Tenggara
Nice view,4,Gentur Endrio Eryoko,2019-11-18T05:03:29.147Z,Danau Napabale,Sulawesi Tenggara
terowonganx wow krennn,5,Supiyanti Sudirman,2019-09-21T22:21:39.620Z,Danau Napabale,Sulawesi Tenggara
Danaunya indah,5,LPENU Muna,2019-09-20T23:47:48.643Z,Danau Napabale,Sulawesi Tenggara
Keren,5,Siti Mahadina,2019-08-23T10:26:11.772Z,Danau Napabale,Sulawesi Tenggara
Must to visit here!,5,Sitti Jahadiyah,2019-07-26T09:14:46.826Z,Danau Napabale,Sulawesi Tenggara
Indah dan tenang...,5,La Ode Zaitul Radio,2019-07-05T09:18:59.052Z,Danau Napabale,Sulawesi Tenggara
"Wisata yang cocok untuk bersantai bersama keluarga, terdapat gua yang menghubungkan danau dan laut lepas, ada pula puncak yang menjadi tempat yang cocok bila ingin memandang danau dan laut lebih luas...",5,Didin Hidayat,2019-06-30T04:34:06.722Z,Danau Napabale,Sulawesi Tenggara
Tempat yg nyaman buat rekreasi keluarga,5,Syawal Anadalo,2019-06-26T07:57:39.913Z,Danau Napabale,Sulawesi Tenggara
Keren,5,Hasran Channel,2019-06-16T09:52:43.565Z,Danau Napabale,Sulawesi Tenggara
Keren,5,Mudha Labora,2019-06-14T11:35:19.634Z,Danau Napabale,Sulawesi Tenggara
Karena tempat ini bisa menghilangkan penat dan ke capean jika berkunjung di wisata ini,5,Daud MM,2019-06-11T09:18:44.685Z,Danau Napabale,Sulawesi Tenggara
Lumayanlah,3,Sitti Rosmahsari,2019-06-10T11:24:56.663Z,Danau Napabale,Sulawesi Tenggara
"Tempatnya bagus, cuman wahana permainannya kurang",3,Basrudin Dahibu,2019-06-10T04:20:32.496Z,Danau Napabale,Sulawesi Tenggara
Teduh,4,Abin Micsla,2019-05-13T02:35:15.358Z,Danau Napabale,Sulawesi Tenggara
"Danau Napabale sangat indah,",5,imes Imha,2019-04-25T11:43:45.722Z,Danau Napabale,Sulawesi Tenggara
Keren,5,Nadyah_ Munadiah Wahyuddin,2019-04-23T05:33:58.636Z,Danau Napabale,Sulawesi Tenggara
Enak Tempatnya. Masih Alami perpaduan antara air danau dan air laut. Yang belum kesini wajib jalan2 kesini,5,Asriani Hasan,2019-04-13T23:12:52.924Z,Danau Napabale,Sulawesi Tenggara
Tempatnya indah..danaunya jernih bersih,5,Ros Bian,2019-03-10T12:03:24.770Z,Danau Napabale,Sulawesi Tenggara
Berharap bs berkunjung kembali aamiin,5,muhamad rizky,2019-03-06T06:14:48.322Z,Danau Napabale,Sulawesi Tenggara
"Alam yang indah, akses terjangkau dengan mobil dan motor,jd g perlu tenaga extra ya adventure sampe tempat ini,,,dan jgn lupa kl bawa bekal jaga kebersihan ya,jgn buang mantan sembarangan 😂😎,haturnuhun",5,Abdul Aziz Alhakim,2019-03-04T23:40:01.335Z,Danau Napabale,Sulawesi Tenggara
Recomended lah pokoknya 👍,4,Heriyanto Sidabutar,2019-02-17T08:45:51.199Z,Danau Napabale,Sulawesi Tenggara
"Gugusan karang indah,  terusan GOA menegangkan dilewati pas Air Laut Pasang",5,Uzar Abdul,2019-02-16T06:46:14.781Z,Danau Napabale,Sulawesi Tenggara
"Bukan danau yang terbentuk dari proses erupsi gunung berapi tapi suatu reservoar yang terhubung dengan laut. Luar biasa indah, Masya Alloh.",5,Rakhmad Ramadhanjaya,2019-02-08T02:44:05.745Z,Danau Napabale,Sulawesi Tenggara
"Sewa kapal untuk menembus terowongan menjadi daya tarik tersendiri. Pemandangannya Masya Allah, luar biasa",4,Ferdhy Ardhya,2019-01-19T03:28:18.244Z,Danau Napabale,Sulawesi Tenggara
Is the best,5,Hamka Menka,2019-01-01T10:26:59.877Z,Danau Napabale,Sulawesi Tenggara
Sip butuh sentuhan dan perbaikan,5,Muhamad Arzan,2018-12-27T12:52:03.841Z,Danau Napabale,Sulawesi Tenggara
"danau mantap, sebelas dua belas raja ampat",5,Abdul Manaf,2018-12-14T03:29:28.266Z,Danau Napabale,Sulawesi Tenggara
"Tempat yang indah, sayang masih ada sampah",5,teguh santoso,2018-12-03T10:53:03.988Z,Danau Napabale,Sulawesi Tenggara
good,4,NoonaEka TV,2018-11-10T05:53:25.698Z,Danau Napabale,Sulawesi Tenggara
"Bagus,",4,Abdul Rahman,2018-10-26T03:15:51.741Z,Danau Napabale,Sulawesi Tenggara
"Tempatnya keren.. abis... cakap badai,,, apalagi terowongannya.. n habis keluar dr terowongan, gilsss gilss pemandangannya.. bukan main, gw update satu foto dulu yakk...",5,Risald Risald,2018-10-13T03:28:14.848Z,Danau Napabale,Sulawesi Tenggara
"Danaunya bening, di ujung seberangnya ada pantai. Paket wisata lengkap lah. Akan lebih baik apabila fasilitas umum ditingkatkan.",4,Satrio Ramadhan,2018-09-17T09:17:46.867Z,Danau Napabale,Sulawesi Tenggara
Tempat yg penuh harmoni,5,Hasnur _,2018-08-02T14:53:26.501Z,Danau Napabale,Sulawesi Tenggara
Tempat yang sangat indah untuk dikunjungi,5,Romhy Williams chanel,2018-07-30T16:27:44.254Z,Danau Napabale,Sulawesi Tenggara
The best place,5,Ridho Fajriyah Jamri,2018-07-14T17:16:23.529Z,Danau Napabale,Sulawesi Tenggara
"my trip, my adventure 😎",4,naufal ndut,2018-07-12T10:38:49.683Z,Danau Napabale,Sulawesi Tenggara
Tempat utk liburan keluarga,5,Bagus Murdi Prabowo,2018-07-10T08:21:25.742Z,Danau Napabale,Sulawesi Tenggara
"""Raja Ampat"" nya pulau Muna",5,Christyanto Sumule,2018-06-29T21:37:01.574Z,Danau Napabale,Sulawesi Tenggara
Keren bgt,5,Masdar Sofian,2018-06-24T10:28:42.950Z,Danau Napabale,Sulawesi Tenggara
Pemandangan sangat indah tpi kurang terawat,3,nurjannah jannah,2018-06-20T22:48:11.047Z,Danau Napabale,Sulawesi Tenggara
No proper toilet and bathroom,3,Firdaus,2018-06-20T13:07:53.431Z,Danau Napabale,Sulawesi Tenggara
Tempat yg indah dan tenang,5,Ahmad Nouval,2018-06-04T04:06:30.846Z,Danau Napabale,Sulawesi Tenggara
Danau primadona pulau Muna! Cantik sekali dengan warna hijau tosca. Plus puncak napabale yang sangat indah!,5,Maryo Freddy Kumesan,2018-04-19T09:22:32.749Z,Danau Napabale,Sulawesi Tenggara
Good,5,Aditya Purwanto Sadif,2018-04-10T08:34:29.100Z,Danau Napabale,Sulawesi Tenggara
"Danau ini berada 15km dari pusat kota raha
Akses kesini juga engga cukup susah ..
Searah dengan pantai meulera ..
Waktu yang tepat jam 7-9pagi dan 4-6 sore menyusuri danau dengan menyewa perahu nelayan dengan harga yang bisa kalian tawar sebisanya ..

Ada terowongan atau goa yang bisa menghubungkan dana dengan laut luar

Tidak ada retrebusi biaya masuk hanya parkir saja itupun kalau hari libur",5,AGHA RIANSYAH,2018-04-05T06:06:42.588Z,Danau Napabale,Sulawesi Tenggara
"The place was made for tourists but beside the turquoise water, there was not much. If you are on Pulau Muna it's worth it but don't go to the island just for that",3,Misha van der Ven,2018-03-31T02:28:27.632Z,Danau Napabale,Sulawesi Tenggara
Its so amazing,5,yeny Asnany,2018-03-21T14:01:24.092Z,Danau Napabale,Sulawesi Tenggara
"Tempat yang indah untuj mencari pemandangan danau namun air asin, disana kita dapat menaiki perahu yang disewakan dengan harga terjangkau",5,Dimas Mochacino,2018-03-13T06:49:21.562Z,Danau Napabale,Sulawesi Tenggara
Pemandangannya bikin takjub,5,risman syam,2018-03-10T05:01:05.249Z,Danau Napabale,Sulawesi Tenggara
sampah tak terkendali,4,Rachmat Supartan,2018-03-06T10:59:46.539Z,Danau Napabale,Sulawesi Tenggara
Tempatnya keren banget,5,Irna Baluhu,2018-02-24T11:19:16.542Z,Danau Napabale,Sulawesi Tenggara
👍👍👍,5,Rani Widyaastuti,2018-02-12T09:01:33.145Z,Danau Napabale,Sulawesi Tenggara
"Danau napabale,  pesona muna,  pesona Indonesia",5,La Ode Muhammad Nero,2018-01-31T02:02:53.138Z,Danau Napabale,Sulawesi Tenggara
Mantap,5,Rahmi Yulianti,2017-11-29T02:31:26.538Z,Danau Napabale,Sulawesi Tenggara
"Tempat yg sangat menakjubkan yaitu danau napabale, pemandangan yang begitu indah, dan di danau napabale terdapat pula terowongan iyg menyambungkan danau napabale dgn area laut bebas, di danau napabale juga terdapat puncak, bila kita berada di puncak danau napabale kita dapat melihat pemandangan yang sangat bagu dan indah, danau napabale terletak di propisinsi sulawesi tenggara, kabupaten muna, kecamatan lohia, desa lohia",5,Pejuang Tangguh,2017-08-25T05:00:47.563Z,Danau Napabale,Sulawesi Tenggara
Tempat foto foto yang lumayan bagus,3,Den,2017-08-07T06:58:13.805Z,Danau Napabale,Sulawesi Tenggara
Its beauty poll,5,Asriyatno Bangku,2017-08-01T16:07:51.824Z,Danau Napabale,Sulawesi Tenggara
very nice view and very clean beach,4,cucuk yuliadi,2017-05-02T12:04:40.539Z,Danau Napabale,Sulawesi Tenggara
