review_text,rating,author,date,nama desa wisata,provinsi
Kurang terawat,3,Purbo Ariwibowo,2025-05-15T08:57:52.537Z,Buluh Cina,Riau
"seru banget, tempatnya adem ada gajah lucuuuu",5,Putry gam,2025-05-13T05:59:41.927Z,Buluh Cina,Riau
Tempatnya bersih. Kalau hujan mungkin agak licin atau mungkin banjir. Untuk mencari ketenangan. Bisa mancing. Bisa lihat gajah juga. Tidak jauh dari pekanbaru. Kalau menggunakan sepeda motor bisa langsung menuju tempat ini tapi kalau menggunakan mobil harus berjalan kaki melewati sungai dengan melewati jembatan yang hanya bisa dilewati motor dan pejalan kaki. Dekat dengan masjid dan sumber air. Ada warung dekat sini,5,Randi Nofrizon,2025-03-19T22:52:16.612Z,Buluh Cina,Riau
"The best tempatnya adem banyak pohon bisa liat gajah, penduduk ramah",5,Khofifah Aulia,2025-02-28T10:28:01.948Z,Buluh Cina,Riau
Suasananya asri dan nyaman,5,Robbi Bie,2025-02-21T21:36:12.552Z,Buluh Cina,Riau
Keren,5,Rodi Rohil,2025-01-17T11:30:37.116Z,Buluh Cina,Riau
Nice,5,andy dharma,2025-01-04T01:21:02.441Z,Buluh Cina,Riau
"Menarik, beda dari destinasi yg lain",5,agusfinta eka,2024-12-01T22:17:33.891Z,Buluh Cina,Riau
Apakah aman main disini?,4,Muslim Amrus,2024-11-26T10:47:11.835Z,Buluh Cina,Riau
"Lokasinya tidak jauh dari Pekanbaru, tempat ini akan lebih menarik jika mendapat perhatian lebih agar menjadi lebih terawat",5,Gin Gin Gustiar,2024-06-13T12:02:11.444Z,Buluh Cina,Riau
"Lokasi yg asri..
Harus kita jaga.
Warisan alam..

Saat ini masih ada sisa banjir..
8/2/2024",5,KAMPARSKY iD,2024-02-08T04:21:58.184Z,Buluh Cina,Riau
Enak buat camping dan bermain bersama keluarga,5,Neng Cici,2023-12-08T00:46:47.768Z,Buluh Cina,Riau
"Baru datang pertama, minggu jam 8 pagi adem, seger nikmatin suara alam, liat gajah, monyet, dan tupai.

Eeeee 20 menit disini langsung diputarin suara jedag jedug pakai speaker segede gaban, pada tw ga si pengunjung yg ksini nikmatin apa?

Semoga kedepannya pada peka ya, ada teknologi yang namanya headset lo, bs dpke ampe tuli tu d telinga, kita ksini ga nikmatin musik, cm pengen nikmatin suara alam, jauh dari riuh kendaraan, apalagi pagi2",3,Sedikit Review,2023-10-22T04:04:21.288Z,Buluh Cina,Riau
Tempat terbaik untuk bertenang,5,danel teguh,2023-09-10T06:55:07.537Z,Buluh Cina,Riau
"Taman wisata alam buluh cina, cocok untuk camping, menikmati alam, jauh dari hiruk pikuk bisingnya kota.",5,Pram Eko,2023-08-04T05:30:12.123Z,Buluh Cina,Riau
"Tmptnya bagus gaes,cocok buat kalian yg pen healing",5,DindaAjhaa_,2023-08-01T17:24:46.504Z,Buluh Cina,Riau
Tempat yang cocok untuk mengajarkan anak mengenal alam,4,Ari Irawan,2023-07-17T22:56:18.108Z,Buluh Cina,Riau
mantap,4,doe lubis,2023-05-17T13:06:52.318Z,Buluh Cina,Riau
Tempat nyaman buat menenangkan diri,5,Beni Setiadi,2023-05-14T02:50:18.917Z,Buluh Cina,Riau
"If you want to come here on weekdays, you should come in the morning or evening, so you can meet the elephant family (Robin, Ngatini and Damar) because at the noon they returned to the forest to look for food. on weekends, they don't go to the forest. It's fun because there are many houses that are still unique, clean and beautiful.",5,Sinta Novizah,2023-03-14T13:14:19.558Z,Buluh Cina,Riau
